id,x,y
1184,657418.1793440124,2744501.876785092
1185,656626.6533317761,2743871.481731376
1186,642853.8235161509,2744514.653110074
1187,659401.2660665335,2744602.5448975377
1188,654136.0447212262,2744623.31935768
1189,657904.5683824541,2744642.636263091
1190,657887.2096242774,2744652.295897592
1191,657908.282270709,2744654.7080709394
1192,657891.725877462,2744665.816853594
1193,673549.8444003761,2744696.952539124
1194,673559.161149458,2744697.413125757
1195,673551.5368669629,2744711.917465484
1196,673560.3424739689,2744712.017142603
1197,659006.0746108377,2744736.323112298
1198,659559.1840589875,2744808.6372700967
1199,641088.0466115335,2744819.646254686
1200,641065.7391801178,2744822.025981165
1201,674134.7710614232,2744827.404940931
1202,657629.2529778592,2744839.2012423947
1203,674124.8846128909,2744839.2439861707
1204,657635.3818129227,2744849.639053054
1205,654163.9405120555,2744431.298391219
1206,656174.6061239429,2744850.882401133
1207,658684.8772832965,2744851.71158153
1208,674228.5685153324,2744852.5277231205
1209,653994.9953560187,2744877.213095056
1210,656899.7946136501,2744897.9337753747
1211,654014.6943871565,2744933.8345819414
1212,654003.5445637647,2744870.308164288
1213,654134.6638663579,2744996.704410875
1214,673563.6672511203,2745025.6428528056
1215,653943.3420335166,2745063.098630894
1216,659603.6163125774,2745085.905095465
1217,653860.6532600597,2745123.89448639
1218,651974.5937688164,2744446.777740713
1219,652664.2093645753,2745131.060768597
1220,660873.6478644516,2744837.436679302
1221,661418.8532850659,2745138.7268291023
1222,653856.565657028,2745149.5685494523
1223,653443.8309070682,2745169.118353203
1224,653823.6672012284,2745182.331512473
1225,653879.5898355534,2745185.436328512
1226,658157.4593351716,2745193.775162166
1227,658142.0487816222,2745204.61984168
1228,653561.9487567842,2745210.341278445
1229,674270.3170683859,2745212.545634661
1230,674256.0224717511,2745215.001603598
1231,674258.293244971,2745215.021592304
1232,674256.0485814018,2745215.483816901
1233,653703.5865266891,2745247.441007465
1234,653691.1871217126,2745256.053293599
1235,658210.4757263539,2745262.5492938217
1236,653930.7094661687,2745263.819142133
1237,653943.3465839401,2745271.968480328
1238,644329.1689994177,2745288.481609622
1239,644394.8273479603,2745288.526334854
1240,659370.5274534086,2745294.2345051784
1241,659727.4266792731,2745297.9192867186
1242,653761.184641365,2745267.9984460752
1243,653847.7113392772,2745298.0722412206
1244,657034.3092578687,2745305.623500057
1245,657036.2756071733,2745310.5085443
1246,644395.2675331375,2745312.1450668317
1247,644328.9253395377,2745312.735588048
1248,657038.5368881049,2745316.1280069333
1249,652966.7698072512,2745316.3653642163
1250,651960.9587519281,2744456.5520394705
1251,654017.5988503275,2745321.1463056486
1252,654121.6731922869,2745054.5780934654
1253,653674.4877959415,2745321.229683012
1254,653916.5839834753,2745322.0125990696
1255,653928.7132916739,2745325.836420732
1256,654132.7294348711,2745053.1176701225
1257,654027.3688999899,2745326.2065974846
1258,654146.0320796873,2745061.429693744
1259,653084.9278088175,2745326.6259141304
1260,644342.776232033,2745330.956616292
1261,644377.913845853,2745332.0775158573
1262,653684.9670674568,2745333.4198162425
1263,653911.464264676,2745334.17286901
1264,653748.4992309222,2745275.965056905
1265,644354.7322340123,2745335.113409616
1266,653924.1546871439,2745338.446008556
1267,658959.2693005688,2745340.42040479
1268,658960.8229499012,2745336.317747941
1269,653989.3933446286,2745346.473552527
1270,653643.543594704,2745380.111034682
1271,662009.2542008329,2745385.25271192
1272,653616.100741894,2745386.960812414
1273,653236.683638759,2745364.7524938546
1274,653314.1901230197,2745395.0771612804
1275,653628.144307238,2745402.1146731395
1276,657911.9298478616,2745402.162263492
1277,659458.5449867547,2745420.142581079
1278,660058.2057367973,2745420.6741636097
1279,660183.395326091,2745124.7474744543
1280,657915.5305259777,2745426.7494973764
1281,654264.8627920654,2745440.2350075766
1282,654263.253262518,2745451.271387011
1283,661251.433383327,2745451.441375714
1284,656040.9690238591,2745453.489225229
1285,660292.7551323278,2745470.274938196
1286,660309.2083614273,2745471.62921362
1287,659245.0576294949,2745511.895524953
1288,653366.637367866,2745515.186562989
1289,653488.6960507976,2745515.4366117977
1290,653463.3645416861,2745544.2637768053
1291,658405.7593102222,2745546.848605056
1292,658911.5447697779,2745552.4227497224
1293,653452.4083337458,2745557.6773563884
1294,653447.8404527558,2745562.079288205
1295,653434.0828196611,2745572.8698158227
1296,653517.2783470964,2745528.8028100803
1297,653872.131307899,2745683.663288404
1298,664033.4236609153,2745701.5530126616
1299,664691.5054943245,2743048.3178628813
1300,659762.2810934456,2745716.4285266083
1301,633492.0464296676,2745711.5313927755
1302,657508.3449028311,2745720.256655304
1303,653800.4421706414,2745746.553638313
1304,653482.8228677986,2745574.4532792494
1305,653493.3906670045,2745559.60653227
1306,653880.7113005826,2745768.184226375
1307,659953.2080427213,2745768.210248485
1308,653106.3726779893,2745769.9340111427
1309,653180.9423937667,2745474.654480314
1310,661179.2950059352,2745772.7587116063
1311,654094.4659620011,2745782.3230094947
1312,658465.6003783429,2745835.3100234102
1313,658446.1278676391,2745835.4518321343
1314,658921.1559279505,2745836.0989891887
1315,660249.5718972031,2745855.225322794
1316,657960.1610104358,2745855.2430636585
1317,653955.0853098584,2745859.65342306
1318,653478.0443153176,2745579.617135294
1319,660267.3573660403,2745861.08118351
1320,655410.4718846576,2745862.673919512
1321,657325.4308927488,2745881.7717819847
1322,659230.2347140154,2745882.486849997
1323,631310.922106578,2745522.2284396123
1324,633486.7210873952,2745681.066395628
1325,659459.2200312894,2745927.5234679803
1326,655600.5965295499,2745930.867486929
1327,663460.0008579902,2745980.466022901
1328,663551.543110651,2745025.5489628017
1329,655695.8311855709,2745980.535425879
1330,656309.0221264558,2745642.9772301577
1331,659765.6129839858,2745989.953914704
1332,655042.315429993,2745990.031364966
1333,654830.3278366756,2745742.226206064
1334,663677.1246523457,2746006.1700699404
1335,654826.1368873324,2746006.5768269766
1336,654842.7835693043,2746009.555024177
1337,654905.014665625,2745905.236919366
1338,654030.4325289121,2746013.24005808
1339,653465.8968181768,2745588.3431675136
1340,655184.3239547228,2746014.7676248066
1341,659885.3529967004,2746022.777662301
1342,655132.7078920314,2746033.515529979
1343,654957.3004345298,2746066.2131208144
1344,650487.9516363312,2746075.078014884
1345,650199.1689777756,2746077.1687198915
1346,650054.9841015013,2746101.5287186485
1347,660221.6932249954,2746103.787167937
1348,660241.1950334869,2746104.589759918
1349,660237.7712573614,2746136.4956206307
1350,653589.6366036776,2746176.487259448
1351,653778.1239420092,2745786.169145536
1352,653600.7295652842,2746177.995382104
1353,653787.8836187171,2745791.229170542
1354,654269.6943090744,2746179.59258599
1355,650097.1466578702,2746181.52672172
1356,654981.0621094201,2746197.0730124954
1357,645399.1415298367,2746208.4693531003
1358,645398.1905445615,2746209.166531522
1359,655283.2841916326,2746224.708609797
1360,655251.0708005847,2746224.345889244
1361,645415.5836037053,2746224.7324508224
1362,645406.4139246689,2746231.760068
1363,654603.4414648535,2746236.5754217543
1364,645399.9419210963,2746236.7201940063
1365,660214.5326461205,2746238.0551192574
1366,661048.3265585955,2746252.996174138
1367,654897.249545374,2746089.8515558783
1368,654893.8731525764,2746262.641434666
1369,655016.2976300884,2746290.9997341894
1370,658503.006831524,2746296.078975845
1371,658519.4027373549,2746296.178839734
1372,663266.3669397086,2746300.1146893743
1373,658954.7226161584,2746305.931027502
1374,656182.7745507248,2746337.447998911
1375,663411.0134711824,2746349.525758896
1376,654817.690007939,2746350.1437004693
1377,656170.9061043076,2746354.4491393697
1378,654719.5386456577,2746357.70389013
1379,654327.8685265174,2746180.775202021
1380,654423.3838032121,2746170.369198177
1381,655298.8947060704,2746460.572270103
1382,659671.029661445,2746463.090590935
1383,663832.350646886,2746464.6312908344
1384,663858.2793083563,2746472.438563559
1385,664742.628418956,2742975.664101796
1386,656363.9227070902,2746501.031874433
1387,656459.7945965342,2746540.300714653
1388,656417.7870690059,2746274.316615518
1389,655116.8296991326,2746614.625221586
1390,657390.9666823884,2746620.7265644968
1391,655167.0878228219,2746623.830504036
1392,654632.9464724176,2746226.937353283
1393,653905.9495664369,2746646.247234583
1394,653939.533004865,2746549.1486892346
1395,656402.3212778987,2746651.1905890293
1396,656275.239438381,2746666.741116667
1397,658516.9789120704,2746716.2706219424
1398,658500.0018236777,2746717.526489293
1399,656411.0263426127,2746733.9323086496
1400,656551.198577771,2746704.143107593
1401,656411.6097632246,2746739.532641636
1402,656264.604142067,2746753.3286106237
1403,665004.9381447183,2746798.18866222
1404,658828.4038200229,2746808.291928932
1405,656426.5249673063,2746873.629799484
1406,656936.839849066,2746878.8870410733
1407,659999.387128694,2746893.9759450387
1408,658740.9624020932,2746906.643561648
1409,656405.3267895505,2746908.4136883616
1410,656451.5662411237,2746910.8435686845
1411,650533.5669740075,2746931.124963509
1412,660928.9971633367,2746932.7767705787
1413,659975.6222304571,2746937.453704633
1414,660928.0371829141,2746941.4055469465
1415,656512.8849053839,2746942.0115277786
1416,660940.6702796891,2746934.7296566926
1417,660939.847248665,2746942.88372479
1418,659250.2976749223,2747106.461889563
1419,657425.8734722482,2747119.023470018
1420,657520.3141314853,2746674.2975729983
1421,656089.5552702406,2747122.692587275
1422,656078.5083990218,2747131.312135576
1423,656517.7270199293,2747153.8856851608
1424,656018.2365871407,2747178.34045548
1425,653838.310003832,2747193.5923446845
1426,653920.1709030913,2746650.0058704484
1427,653856.0129659818,2747205.963049203
1428,656580.7914555678,2747214.571047809
1429,657892.2578360317,2747227.7370238528
1430,657890.0435348097,2747245.434451446
1431,646201.6163685927,2747249.094845124
1432,646191.7792142583,2747255.027009156
1433,658491.8617637455,2747262.853219476
1434,658510.7021037294,2747263.88955185
1435,659493.3402491845,2747286.323904751
1436,658492.2441900745,2747367.6107038893
1437,658509.6718282951,2747371.056614232
1438,658491.6328165317,2747382.9782422427
1439,658509.0543213254,2747386.95576803
1440,660001.9620933253,2747398.4458045065
1441,660018.8297974244,2747404.8225159
1442,659591.5553120691,2747417.1926412378
1443,660923.1191878449,2747419.803942092
1444,660921.8513456536,2746996.762150595
1445,660023.3113314938,2747465.4649721924
1446,660008.095272135,2747467.4593767133
1447,658973.988802867,2747482.486838991
1448,659148.1023880877,2747482.679677572
1449,660129.9177408526,2747439.077450875
1450,658964.3683408974,2747502.4138141386
1451,659028.832225645,2747507.3888341
1452,659155.4558513025,2747536.5425302163
1453,659543.5711678388,2747624.10624812
1454,659755.84437571,2747656.373089588
1455,659545.2823595917,2747657.035342848
1456,659724.8105777046,2747680.9252057094
1457,660410.5327104796,2747751.2748298272
1458,660420.9034456685,2747777.348693654
1459,660934.2759759985,2746998.413654588
1460,661122.094372917,2747789.871248396
1461,661111.0466701528,2747801.9266993366
1462,661137.6481764112,2747838.514656108
1463,661155.6759844739,2747839.822087645
1464,660053.8283596421,2748051.209555967
1465,660069.6926242048,2748059.4910321403
1466,658987.4010421531,2748059.9981247634
1467,658713.9780757716,2748067.424330903
1468,654208.8472421011,2748129.5042094234
1469,654225.8884047111,2748130.425998414
1470,661416.2430267651,2748238.6177067123
1471,661765.095889572,2748586.5270464662
1472,661749.393887477,2748600.709503837
1473,649718.0205353964,2749278.336192094
1474,649718.343915727,2749290.424013894
1475,673250.4582805177,2749289.9186249413
1476,673328.7257777639,2749526.143869156
1477,673664.5949312411,2749505.444532715
1478,673332.4916184293,2749538.490689002
1479,673664.4334673323,2749518.2483684607
1480,659201.071799228,2749559.8318700828
1481,672308.9920063801,2749616.3794646226
1482,672218.9071925683,2749615.2525509894
1483,659129.6926218197,2749786.768910082
1484,659212.668550536,2749805.960601531
1485,659227.0795566402,2749824.4040486645
1486,659181.6679691784,2749830.746622963
1487,659211.5565252602,2749838.3700924497
1488,659226.3507111678,2749847.695295047
1489,659180.2105046818,2749853.6588513646
1490,659261.0932792947,2749917.4663907364
1491,659253.0043600835,2749911.6682481
1492,659983.8182077231,2749943.1915956885
1493,660075.3363741292,2748341.0753376503
1494,660095.6945691323,2748343.5826466866
1495,660003.6797045497,2749946.4906937573
1496,667637.0541596552,2749986.36030313
1497,667557.3041009121,2749952.800109029
1498,657219.0707114628,2750018.9212014657
1499,657531.8383327303,2750010.455900248
1500,656126.9402398169,2750013.604398215
1501,656532.2914299788,2750030.7458840557
1502,662157.6750565395,2749538.0041477364
1503,662308.2754177377,2750045.0674857125
1504,662603.1591942478,2749894.243931355
1505,657689.9056763425,2750049.8599801622
1506,663992.2250300609,2750058.187876757
1507,663975.2765780045,2750063.236559646
1508,659979.1339848284,2750073.1012431085
1509,658642.6304710209,2750106.375173556
1510,658235.4586515585,2749654.0647561518
1511,658589.9239598708,2749536.175803786
1512,659812.3048482891,2750130.813858578
1513,659253.7363380417,2749885.956259752
1514,659607.1510543264,2750132.000692269
1515,659624.8820319427,2750142.942325056
1516,658683.3425732655,2750149.0249199797
1517,659637.0828907564,2750150.471369406
1518,659620.3049700139,2750155.179873518
1519,659633.263938332,2750163.268279776
1520,662161.4717809558,2750168.18660897
1521,662180.9914693134,2750172.1384190265
1522,663999.2182105491,2750188.9035458025
1523,659703.1516886838,2750191.2418526374
1524,666354.7294055922,2750196.804936042
1525,659689.866137756,2750198.5968315974
1526,662356.3894515168,2750202.208491612
1527,663975.0677431906,2750201.265937537
1528,663976.7255660957,2750205.284529628
1529,664006.3127800804,2750208.439470336
1530,673156.0618531574,2750151.271473691
1531,673601.4567882549,2750209.854943184
1532,659614.4007009147,2750226.477016527
1533,659592.9467760287,2750228.326627888
1534,659568.8385632383,2750230.4050738886
1535,659193.9326530257,2750258.5657055285
1536,659212.9878700785,2750259.893755695
1537,659602.4378343392,2750266.563331908
1538,659571.9831721289,2750284.3763651587
1539,662499.4507647725,2750307.222935181
1540,659950.5784937674,2750331.6312376186
1541,659950.3580457382,2750346.4874240384
1542,659950.1489405436,2750360.579206912
1543,656123.6315388037,2750384.669380253
1544,656534.0274967961,2750392.686244514
1545,662634.7849519374,2750406.5649011247
1546,660120.6120444629,2750442.710757192
1547,662689.8383939052,2750471.2185976678
1548,662698.4307639161,2750481.3116461225
1549,662708.8640639549,2750496.400054725
1550,654449.574881182,2750510.83315333
1551,655795.1856968924,2750526.6619791877
1552,655760.92248007,2750368.95214257
1553,666596.654551873,2750545.0859831907
1554,659693.6310623353,2750546.7362146247
1555,664131.1481031878,2750550.1720717065
1556,659683.1382269608,2750559.164597599
1557,661966.8900907924,2750605.464822931
1558,662163.908259266,2750318.264533885
1559,660422.7399899121,2750618.910360437
1560,655386.0597519577,2750629.5143032
1561,655406.3280902794,2750292.392330384
1562,660414.546575564,2750629.566649456
1563,666614.8161134031,2750631.907824002
1564,661122.5076627675,2750644.448719396
1565,662253.2457592925,2750393.998467369
1566,662311.979810101,2750647.191663068
1567,662291.5636669509,2750653.33129566
1568,662229.7223783815,2750388.4928732105
1569,666312.3306717882,2750658.6456708014
1570,662314.3105573691,2750660.3675792385
1571,662296.7265283987,2750682.59121247
1572,663915.0513882823,2750687.024711225
1573,666291.5119980276,2750694.5724204164
1574,664262.1797591094,2750714.247693856
1575,669481.6946809804,2750724.821410721
1576,656117.5263494728,2750726.925533373
1577,659911.3524894267,2750728.6820343025
1578,669490.3213582858,2750733.379708577
1579,664044.8953115754,2750733.7662565783
1580,664264.7735696016,2750749.2602378204
1581,666400.4307237053,2750755.4178817533
1582,666479.9560308764,2750661.126222305
1583,655853.6378406743,2750758.748902438
1584,664250.228033103,2750766.4223667365
1585,663815.3691145293,2750786.739374444
1586,663596.0046354588,2750793.545785185
1587,659876.1571203712,2750805.185489092
1588,666544.4593196316,2750837.857714597
1589,664865.7390886415,2750839.7236911543
1590,664165.520864632,2750850.893987095
1591,661853.8717056671,2750574.593052186
1592,664336.945684012,2750867.461893266
1593,666622.4337547161,2750875.8992196247
1594,655439.1596273091,2750879.7154711783
1595,664788.0305112274,2750866.9069192465
1596,663627.3260503504,2750855.396018345
1597,663952.7874936908,2750919.539774124
1598,654551.1792359417,2750941.004348872
1599,654485.3810036723,2750733.1328182407
1600,664258.5856880117,2750944.265818745
1601,654283.8442055602,2750949.424792316
1602,653847.5051156403,2747299.8525006995
1603,664046.6708118273,2750965.5097694136
1604,656117.8659722861,2750996.325895045
1605,656322.6453956934,2750998.1187397074
1606,656536.9601654764,2751001.1972199418
1607,668319.1439037044,2751002.3224059474
1608,668380.3975664582,2750937.105980903
1609,663568.1892453358,2751007.2579716444
1610,655919.214200452,2751008.4956952166
1611,668301.9928988386,2751016.424606724
1612,664172.862925021,2751032.624371948
1613,664393.0313809766,2751052.189512033
1614,666102.9857139876,2751053.137038883
1615,663928.6325768754,2751054.5590589363
1616,666159.9516038867,2751054.998890836
1617,657320.6098761717,2751058.726860309
1618,657579.9203096228,2751093.9824538287
1619,657783.0524834068,2751118.696135273
1620,653865.5579303261,2747306.2236494794
1621,654255.792025053,2751126.96747569
1622,666665.4567101523,2751133.722946413
1623,666599.5545850303,2751024.389924597
1624,669799.1893296596,2751135.475983456
1625,654079.5069101732,2751140.222904442
1626,654069.1737600602,2751145.224603109
1627,666202.0541332439,2751147.8471991643
1628,669805.8710148409,2751149.2833815925
1629,655440.0396446036,2751173.999328505
1630,656082.7098284224,2751181.5505536683
1631,656320.7052596742,2751184.0415563043
1632,664338.7719112523,2751188.466046447
1633,659931.4502618909,2751193.597102161
1634,659913.4106460195,2751198.90375966
1635,659893.6977917058,2751204.711612731
1636,659928.2967636688,2751217.121035954
1637,660866.3752704458,2751218.805873582
1638,659910.1369578531,2751222.3376837187
1639,659892.0787245529,2751227.511227099
1640,659929.5827082591,2751230.8159625195
1641,660846.4249603292,2751233.6484093037
1642,659910.6647144342,2751236.0570276566
1643,656073.1338223675,2751237.3350030947
1644,654192.5707308082,2751239.882813107
1645,659892.872040078,2751240.9899629224
1646,660834.0711411359,2751245.2898986265
1647,659174.4534722017,2751247.2715987787
1648,659149.5519327791,2751248.2684984766
1649,654202.6475632181,2751248.7351755984
1650,659072.889785734,2751254.5045121387
1651,659557.1863899147,2751254.7391137257
1652,654217.8364933245,2751259.494631503
1653,659379.209398713,2751262.379973385
1654,654224.1662479807,2751264.561123373
1655,661107.6856975853,2751267.43215942
1656,659602.1708580321,2751269.1622795835
1657,659176.245678775,2751271.428826828
1658,659150.0383226443,2751271.746005937
1659,661096.8059109198,2751273.995277278
1660,659343.7199100554,2751279.725212265
1661,659150.432211386,2751289.240935702
1662,659175.332122976,2751289.252018666
1663,655016.3226455981,2751310.13691807
1664,664204.2647857945,2751321.226107631
1665,664345.516638129,2750863.9973961767
1666,666742.8693691343,2751326.3861912526
1667,667793.8352773245,2751345.8962085526
1668,664141.4853226542,2751368.00910257
1669,660992.0901934057,2751419.18512018
1670,663538.6184092863,2751429.952128984
1671,663537.0388093013,2751442.118170237
1672,664851.8701161155,2751447.4173661154
1673,664866.7292345902,2751451.3284026887
1674,657331.4393210942,2751460.3282702174
1675,657585.2915831609,2751460.6191041246
1676,657821.1624494893,2751462.17049885
1677,662437.3525325712,2751499.498079577
1678,662423.9363734862,2751500.86833556
1679,668653.2985590445,2751504.485602688
1680,654131.6199559784,2751511.9393203594
1681,654180.4985331288,2751327.042310374
1682,654195.8566947356,2751336.2196882386
1683,654147.4330970971,2751514.763779061
1684,662440.2333923057,2751514.8405672684
1685,662426.5223968774,2751516.362417676
1686,659136.7015355388,2751557.2531392705
1687,666057.9918152615,2751564.107777812
1688,656324.7212865958,2751592.8403616697
1689,656527.336655356,2751596.6725083794
1690,654702.3327520601,2751607.511265509
1691,661081.8167489534,2751622.1203575954
1692,661060.4870187528,2751635.241362773
1693,654205.4892716231,2751343.2283625826
1694,654339.3778760582,2751650.023285052
1695,661641.866396186,2751682.526559668
1696,654949.7659931425,2751685.506101243
1697,668916.3791751089,2751659.0189249814
1698,668974.0507751843,2751688.8384966254
1699,654512.6632082853,2751689.196813825
1700,655013.7713355795,2751663.9630137905
1701,668947.4429201409,2751694.53785518
1702,668990.369175192,2751697.2694298327
1703,661650.7866992867,2751699.1028709468
1704,668886.3899123995,2751700.6119837128
1705,654512.4877063129,2751704.823971659
1706,654357.4828888243,2751667.417315814
1707,654045.0317560909,2751704.8767214343
1708,668943.4664759682,2751705.632897984
1709,654076.7777525866,2751718.7456716783
1710,654119.8699297728,2751555.9479935914
1711,654135.3458040608,2751560.009244263
1712,654092.2848773021,2751722.7075460814
1713,654129.281178954,2751727.929210527
1714,657299.6744803451,2751732.0217759684
1715,668943.9100796385,2751732.8776862696
1716,668960.5581700066,2751740.791997209
1717,657572.9051106861,2751741.860936124
1718,654170.9068449009,2751319.989806846
1719,657949.7614515852,2751746.625358172
1720,658153.8197826408,2751741.7696371283
1721,661122.6176944114,2751750.197580904
1722,657869.0504043838,2751751.1487778444
1723,666537.3783892011,2751756.9525187425
1724,668995.7107310956,2751759.335296143
1725,655374.9246145831,2751764.2488290723
1726,655003.9834322566,2751661.825710252
1727,654684.7837848766,2751768.080330953
1728,668935.9028551495,2751776.7788228355
1729,665407.7880953774,2751779.470716346
1730,649843.269505552,2751037.86263294
1731,649906.6852967516,2751791.4159547966
1732,652671.766206868,2751766.662032418
1733,652746.9676983692,2751802.0334247816
1734,652715.7048805384,2751823.750829896
1735,655000.2483954718,2751742.2112438288
1736,654955.3566720793,2751825.234624991
1737,655357.4825388528,2751784.909240449
1738,649860.8554881662,2751828.997316379
1739,668878.041384805,2751829.140311772
1740,656242.0215539383,2751833.0190803017
1741,666169.1799653145,2751835.6464496944
1742,654729.9216422997,2751643.2667584363
1743,649914.82916837,2751853.5879331324
1744,654990.5038316408,2751739.819671385
1745,661131.8013108149,2751859.0921565928
1746,661162.6385851083,2751875.814069152
1747,661137.3669393724,2751876.54820464
1748,669324.6847304758,2751878.341610754
1749,666619.0763963545,2751879.27110317
1750,667276.4634103589,2751449.495230362
1751,656849.0286950627,2751881.7298498005
1752,656871.034711265,2751492.8876169343
1753,669336.100507916,2751884.3863868155
1754,669254.9283612408,2751896.148715347
1755,678403.4173695259,2751906.568212675
1756,677922.2817006856,2751877.5392138865
1757,649434.9808880594,2751913.219494961
1758,669304.5784020601,2751922.3595695645
1759,669319.68082726,2751930.199938113
1760,657268.6693362966,2751939.988266353
1761,666248.3415498314,2751941.4490566645
1762,669401.4593677483,2751974.2314290944
1763,656443.3009686051,2751983.3359447755
1764,669295.1384398723,2751991.444099836
1765,656123.9533794876,2752012.1406050585
1766,669263.8096235404,2752024.412737217
1767,677213.2265703557,2752028.452164665
1768,666724.5143312812,2752037.136986013
1769,656650.3452913454,2752037.8746084087
1770,656709.64504823,2751650.697679531
1771,669545.8302037651,2752051.9901108053
1772,665779.5924783265,2752081.2808825374
1773,679023.9803536646,2752084.554562263
1774,654019.4872380653,2752092.00625691
1775,654048.3272280423,2751741.7654995453
1776,654066.6986310296,2751757.0464845374
1777,665774.5163617944,2752094.96656012
1778,669625.970920003,2752095.149892997
1779,668694.1969580492,2752097.926576428
1780,656859.8688224461,2752101.7270887066
1781,657215.9515609769,2752101.81555485
1782,668709.6528194742,2752107.4432884585
1783,654082.2269135388,2751760.919974398
1784,654038.7649061698,2752139.109422993
1785,654105.1779156253,2751761.5757937245
1786,668781.9009639667,2752156.5383927785
1787,657553.0639159698,2752158.741438834
1788,656932.8859172035,2752172.6093518715
1789,666513.0712270113,2752173.828467904
1790,656397.297101276,2752174.9942110367
1791,669926.8519932004,2752193.4869557656
1792,656284.5538751148,2752197.649625933
1793,669357.222724719,2751915.4748776555
1794,669924.8282315461,2752208.427615416
1795,678351.386725341,2752221.005951062
1796,656615.0136385672,2752223.8164316267
1797,669920.4349256642,2752230.3067322746
1798,669352.6349563925,2751926.1302786507
1799,669919.1745359823,2752246.442111442
1800,656378.3422734365,2752253.955221556
1801,665658.2048856672,2752275.309530303
1802,665272.0705667725,2751905.6706550494
1803,677002.1381735476,2750414.584364727
1804,682209.6942508677,2752288.9528268464
1805,682197.5789471408,2752298.7184070926
1806,676927.3215263542,2750413.6226043
1807,657062.8075386025,2752298.7501879297
1808,668682.8907983378,2752310.3853605725
1809,668548.8532229867,2752310.4149739314
1810,668564.4954062933,2752319.557186956
1811,659809.7730906736,2752320.643657053
1812,682363.3445020951,2752321.173784664
1813,659830.1679712916,2752321.224013094
1814,682384.252599135,2752338.240462709
1815,669049.5626571001,2752338.4152515884
1816,656421.186706935,2752351.640764737
1817,666289.2874164935,2752352.0242610928
1818,656753.9932204336,2752355.9834112544
1819,678866.1841866281,2752365.8214612305
1820,679481.7021038253,2752367.003935412
1821,669098.8188004708,2752371.898489097
1822,669120.767449175,2752382.592193976
1823,665878.5151181333,2752385.347346116
1824,669135.5121033546,2752389.9073550943
1825,669114.5505873738,2752398.3786293697
1826,669129.3577560643,2752405.53946965
1827,669423.0130019225,2752411.6901541613
1828,666161.450322275,2752414.483789023
1829,669392.4343497641,2752446.971819345
1830,666167.8172811,2752451.226443397
1831,656877.6060911221,2752473.543678908
1832,665858.2866323777,2752422.0570979826
1833,669297.9439446339,2752475.374131549
1834,668952.7606891161,2752487.5575152934
1835,668928.2175864456,2752508.746244643
1836,669362.3683393318,2752509.539759584
1837,661825.4158802023,2752503.287165599
1838,662572.4109314308,2752513.8577004336
1839,661831.6122453017,2752514.2709442247
1840,656602.2797079459,2752515.089662049
1841,669373.1798543977,2752515.273336187
1842,694710.499693918,2752488.261474692
1843,694705.0990978014,2752519.926272802
1844,665353.9722773647,2752520.4210939035
1845,665442.4430416552,2752521.9723996706
1846,669356.0216729157,2752522.747293249
1847,694557.1203838503,2752477.338820003
1848,694622.7773700841,2752525.729913909
1849,665980.9720914904,2752527.607830029
1850,668787.1973754372,2752527.851561997
1851,669366.8553673793,2752528.419415105
1852,657303.4281239072,2752532.196107723
1853,666013.2727284804,2752532.2181034293
1854,665423.2993788905,2752532.453812698
1855,661783.7499702098,2752533.679742174
1856,665739.234232136,2752434.158408219
1857,665073.0722248545,2752542.457999096
1858,669425.2470564265,2752542.885681879
1859,662629.6127146166,2752543.910343446
1860,662687.7879236797,2752492.5028782003
1861,665548.9612334473,2752544.522373516
1862,665967.8952979445,2752410.441019399
1863,694711.2584408345,2752551.754707014
1864,665891.9489110764,2752494.7642470486
1865,661834.303817777,2752569.776371092
1866,662680.4044585144,2752570.830148315
1867,665865.3448582552,2752572.4825970083
1868,694670.7743044132,2752573.616591545
1869,665529.1575179473,2752573.7383692563
1870,665418.9438620135,2752547.5993768387
1871,659121.7992914654,2752579.0777977984
1872,659093.2177362842,2752579.5779147185
1873,677195.8067016825,2752580.515846174
1874,694814.3039601827,2752580.578850642
1875,694856.5849944614,2752508.942817956
1876,679231.694224746,2752581.55989537
1877,652287.8345596651,2752584.3626386225
1878,662722.1558558168,2752588.903378211
1879,678309.8757664664,2752590.9589141086
1880,664693.4362238077,2752596.737765068
1881,659120.1142110303,2752602.452682223
1882,659092.2464457043,2752603.2712090444
1883,662626.7251529228,2752603.5262279883
1884,659215.0153876757,2752604.282058228
1885,664546.9903291883,2752617.4937221743
1886,669026.11503914,2752623.193460362
1887,664498.6676907828,2752624.348451199
1888,656717.7609642493,2752624.4255948104
1889,662643.2733349307,2752625.178201809
1890,669042.4091910357,2752631.8568724003
1891,657181.4175130436,2752638.168435736
1892,665886.0284756487,2752638.774609396
1893,657062.0300112655,2752645.5662153475
1894,663082.362253286,2752656.165283354
1895,663171.4825678291,2752614.7416671664
1896,658283.014730583,2752662.8985422514
1897,661899.1648799302,2752666.8877587784
1898,676895.9069530945,2752666.939758288
1899,678688.4669176023,2752667.214447975
1900,662507.3049006443,2752668.698900979
1901,694618.9909701608,2752669.7582681254
1902,664530.5628820844,2752672.140286356
1903,663239.8980654348,2752678.083789138
1904,666405.6386784995,2750036.275437979
1905,665831.3433231581,2752660.33608586
1906,665900.1294897646,2752696.19192772
1907,665627.4052570453,2752702.353675466
1908,666056.2146456754,2752587.823693795
1909,659681.4942867877,2752710.401505338
